id,codeAndCountry,serieCode,country,serieName,year,indicator
2982,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1976,NA
3704,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1977,NA
4426,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1978,NA
5148,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1979,NA
5870,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1980,NA
6592,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1981,NA
7314,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1982,NA
8036,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1983,NA
8758,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1984,NA
9480,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1985,NA
10202,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1986,NA
10924,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1987,NA
11646,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1988,NA
12368,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1989,NA
13090,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1990,0.992
13812,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1991,0.992
14534,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1992,0.992
15256,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1993,0.992
15978,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1994,0.992
16700,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1995,0.992
17422,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1996,0.992
18144,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1997,0.992
18866,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1998,0.992
19588,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,1999,0.992
20310,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2000,0.992
21032,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2001,0.993
21754,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2002,0.993
22476,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2003,0.994
23198,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2004,0.994
23920,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2005,0.995
24642,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2006,0.995
25364,7.8 - Mauritius - 166347,7.8,Mauritius,7.8 - Ensure environmental sustainability,2007,0.996
132,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1972,NA
854,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1973,NA
1576,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1974,NA
2298,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1975,NA
3020,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1976,NA
3742,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1977,NA
4464,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1978,NA
5186,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1979,NA
5908,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1980,NA
6630,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1981,NA
7352,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1982,NA
8074,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1983,NA
8796,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1984,NA
9518,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1985,NA
10240,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1986,NA
10962,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1987,NA
11684,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1988,NA
12406,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1989,NA
13128,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1990,NA
13850,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1991,NA
14572,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1992,0.927
15294,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1993,0.927
16016,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1994,0.926
16738,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1995,0.926
17460,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1996,0.926
18182,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1997,0.928
18904,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1998,0.93
19626,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,1999,0.932
20348,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2000,0.934
21070,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2001,0.936
21792,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2002,0.938
22514,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2003,0.94
23236,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2004,0.942
23958,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2005,0.945
24680,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2006,0.948
25402,7.8 - Moldova - 170358,7.8,Moldova,7.8 - Ensure environmental sustainability,2007,0.951
163,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1972,NA
885,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1973,NA
1607,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1974,NA
2329,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1975,NA
3051,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1976,NA
3773,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1977,NA
4495,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1978,NA
5217,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1979,NA
5939,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1980,NA
6661,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1981,NA
7383,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1982,NA
8105,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1983,NA
8827,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1984,NA
9549,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1985,NA
10271,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1986,NA
10993,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1987,NA
11715,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1988,NA
12437,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1989,NA
13159,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1990,1
13881,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1991,1
14603,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1992,1
15325,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1993,1
16047,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1994,1
16769,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1995,1
17491,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1996,1
18213,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1997,1
18935,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1998,1
19657,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,1999,1
20379,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2000,1
21101,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2001,1
21823,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2002,1
22545,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2003,1
23267,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2004,1
23989,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2005,1
24711,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2006,1
25433,7.8 - Monaco - 171695,7.8,Monaco,7.8 - Ensure environmental sustainability,2007,1
149,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1972,NA
871,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1973,NA
1593,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1974,NA
2315,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1975,NA
3037,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1976,NA
3759,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1977,NA
4481,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1978,NA
5203,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1979,NA
5925,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1980,NA
6647,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1981,NA
7369,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1982,NA
8091,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1983,NA
8813,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1984,NA
9535,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1985,NA
10257,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1986,NA
10979,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1987,NA
11701,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1988,NA
12423,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1989,NA
13145,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1990,0.974
13867,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1991,0.974
14589,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1992,0.975
15311,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1993,0.975
16033,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1994,0.976
16755,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1995,0.976
17477,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1996,0.976
18199,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1997,0.977
18921,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1998,0.977
19643,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,1999,0.978
20365,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2000,0.978
21087,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2001,0.979
21809,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2002,0.979
22531,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2003,0.979
23253,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2004,0.98
23975,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2005,0.98
24697,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2006,0.98
25419,7.8 - Montenegro - 174369,7.8,Montenegro,7.8 - Ensure environmental sustainability,2007,0.98
127,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1972,NA
849,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1973,NA
1571,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1974,NA
2293,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1975,NA
3015,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1976,NA
3737,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1977,NA
4459,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1978,NA
5181,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1979,NA
5903,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1980,NA
6625,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1981,NA
7347,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1982,NA
8069,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1983,NA
8791,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1984,NA
9513,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1985,NA
10235,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1986,NA
10957,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1987,NA
11679,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1988,NA
12401,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1989,NA
13123,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1990,0.728
13845,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1991,0.734
14567,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1992,0.741
15289,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1993,0.747
16011,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1994,0.753
16733,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1995,0.758
17455,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1996,0.763
18177,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1997,0.768
18899,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1998,0.772
19621,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,1999,0.777
20343,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2000,0.781
21065,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2001,0.786
21787,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2002,0.791
22509,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2003,0.795
23231,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2004,0.8
23953,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2005,0.804
24675,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2006,0.809
25397,7.8 - Morocco - 175706,7.8,Morocco,7.8 - Ensure environmental sustainability,2007,0.813
123,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1972,NA
845,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1973,NA
1567,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1974,NA
2289,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1975,NA
3011,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1976,NA
3733,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1977,NA
4455,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1978,NA
5177,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1979,NA
5899,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1980,NA
6621,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1981,NA
7343,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1982,NA
8065,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1983,NA
8787,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1984,NA
9509,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1985,NA
10231,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1986,NA
10953,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1987,NA
11675,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1988,NA
12397,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1989,NA
13119,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1990,0.336
13841,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1991,0.341
14563,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1992,0.346
15285,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1993,0.351
16007,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1994,0.356
16729,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1995,0.367
17451,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1996,0.378
18173,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1997,0.39
18895,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1998,0.397
19617,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,1999,0.404
20339,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2000,0.411
21061,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2001,0.417
21783,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2002,0.424
22505,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2003,0.431
23227,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2004,0.438
23949,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2005,0.445
24671,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2006,0.451
25393,7.8 - Mozambique - 177043,7.8,Mozambique,7.8 - Ensure environmental sustainability,2007,0.458
115,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1972,NA
837,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1973,NA
1559,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1974,NA
2281,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1975,NA
3003,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1976,NA
3725,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1977,NA
4447,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1978,NA
5169,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1979,NA
5891,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1980,NA
6613,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1981,NA
7335,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1982,NA
8057,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1983,NA
8779,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1984,NA
9501,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1985,NA
10223,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1986,NA
10945,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1987,NA
11667,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1988,NA
12389,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1989,NA
13111,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1990,0.665
13833,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1991,0.675
14555,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1992,0.686
15277,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1993,0.697
15999,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1994,0.708
16721,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1995,0.719
17443,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1996,0.729
18165,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1997,0.74
18887,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1998,0.75
19609,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,1999,0.761
20331,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2000,0.771
21053,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2001,0.781
21775,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2002,0.79
22497,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2003,0.8
23219,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2004,0.809
23941,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2005,0.818
24663,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2006,0.828
25385,7.8 - Nepal - 181054,7.8,Nepal,7.8 - Ensure environmental sustainability,2007,0.837
100,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1972,NA
822,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1973,NA
1544,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1974,NA
2266,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1975,NA
2988,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1976,NA
3710,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1977,NA
4432,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1978,NA
5154,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1979,NA
5876,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1980,NA
6598,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1981,NA
7320,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1982,NA
8042,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1983,NA
8764,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1984,NA
9486,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1985,NA
10208,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1986,NA
10930,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1987,NA
11652,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1988,NA
12374,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1989,NA
13096,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1990,1
13818,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1991,1
14540,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1992,1
15262,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1993,1
15984,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1994,1
16706,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1995,1
17428,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1996,1
18150,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1997,1
18872,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1998,1
19594,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,1999,1
20316,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,2000,1
21038,7.8 - Netherlands - 182391,7.8,Netherlands,7.8 - Ensure environmental sustainability,2001,1
